Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(SubSkills)	Opportunity(SubSkills)
1189977	25030npmyvh7	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3H23	1	Exercise2:Item3:7	2006-11-27 17:48:15.0	2006-11-27 17:48:17.0	2006-11-27 17:48:17.0	2006-11-27 17:48:17.0	2	2		1	0	0	1		
1191097	25030npmyvh7	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2	POG2-26-1	1	DragMarble:3	2006-12-04 17:53:34.0	2006-12-04 17:53:36.0	2006-12-04 17:53:36.0	2006-12-04 17:53:36.0	2	2		1	0	0	1		
1191695	25030npmyvh7	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-6	EQFRAC6C031-008	1	CompareContextual	2006-12-21 17:35:31.0	2006-12-21 17:35:41.0	2006-12-21 17:35:41.0	2006-12-21 17:35:41.0	10	10		1	0	0	1	Compare fractions from contextual problem	12
1192235	25030npmyvh7	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3S35-19	1	Numerator:Built2	2007-01-17 17:32:10.0	2007-01-17 17:32:15.0	2007-01-17 17:32:31.0	2007-01-17 17:32:31.0	21		21	0	1	0	1	Rewrite fraction with common denominator	106
1192869	25030npmyvh7	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-30	1	SelectWhole1	2007-02-01 17:51:13.0	2007-02-01 17:51:16.0	2007-02-01 17:51:16.0	2007-02-01 17:51:16.0	3	3		1	0	0	1		
1193111	25052ko4gvrn	Unit PICTURE-ALGEBRA-1, Section PICTURE-ALGEBRA-I-2	PICTALG2SU471	1	GeneralHelpGoalNode	2006-11-02 18:03:21.0	2006-11-02 18:03:24.0		2006-11-02 18:03:28.0	7		7	0	0	0	0		
1193815	25052ko4gvrn	Unit LCM, Section lcm-1	LCM-06-18	1	LCMCheckbox2:4	2006-11-27 17:39:25.0	2006-11-27 17:39:26.0	2006-11-27 17:39:26.0	2006-11-27 17:39:26.0	1	1		1	0	0	1	Identify number as common multiple	318
1195577	25052ko4gvrn	Unit GCF, Section gcf-2	GCF-C-25-50	1	Question1	2006-12-21 18:01:45.0	2006-12-21 18:02:34.0		2006-12-21 18:03:24.0	99		99	0	6	1	0	Identify GCF - one number multiple of other	36
1196005	25052ko4gvrn	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-3	POG3W-52-0	1	FractionSecond	2007-01-11 17:51:51.0	2007-01-11 17:52:00.0	2007-01-11 17:52:00.0	2007-01-11 17:52:00.0	9	9		1	0	0	1	Identify fraction of desired items	4
1197812	25052ko4gvrn	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-1	POWS1S06	1	Exercise1:Item3:6	2007-01-29 18:01:17.0	2007-01-29 18:01:20.0	2007-01-29 18:01:20.0	2007-01-29 18:01:20.0	3	3		1	0	0	1		
1199587	25052ko4gvrn	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-04-7-0	1	TotalGroups2	2007-02-27 16:18:14.0	2007-02-27 16:18:19.0	2007-02-27 16:18:19.0	2007-02-27 16:18:19.0	5	5		1	0	0	1	Enter group denominator	25
1199796	25052ko4gvrn	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1	EQFRAC1E006-25	1	Fraction:UnitFactor	2007-03-01 17:59:21.0	2007-03-01 18:00:46.0	2007-03-01 18:01:14.0	2007-03-01 18:01:14.0	90		90	0	0	1	1	Identify multiplier in equivalence statement	8
1199999	25066oaon5pz	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5EC028-004	1	Numerator1	2006-11-20 17:42:45.0	2006-11-20 17:42:53.0	2006-11-20 17:42:53.0	2006-11-20 17:42:53.0	8	8		1	0	0	1	Rewrite fraction with common denominator	16
1200508	25066oaon5pz	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-273	1	GeneralHelpGoalNode	2006-11-30 18:08:31.0	2006-11-30 18:08:33.0		2006-11-30 18:08:33.0	2		2	0	0	0	0		
1201359	25066oaon5pz	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-3	FRAC-OP1-209	1	359/48+27/8	2006-12-21 17:30:22.0	2006-12-21 17:30:33.0	2006-12-21 17:30:33.0	2006-12-21 17:30:33.0	11	11		1	0	0	1	[SkillRule: Rewrite fraction with common denominator; Rewrite with common denom]	22
1201750	25066oaon5pz	Unit FRACTION-OPERATIONS-2, Section FRACTION-OPERATIONS-II-3	FRAC-OP2-458	1	10 3/40	2007-01-22 17:47:59.0	2007-01-22 17:48:01.0	2007-01-22 17:48:07.0	2007-01-22 17:48:07.0	5		5	0	0	1	1		
1202244	25066oaon5pz	Unit REPRESENTING-DECIMALS, Section representing-decimals-3	DECIMAL3-205	1	PlaceValueQuestion	2007-01-29 17:56:20.0	2007-01-29 17:56:32.0	2007-01-29 17:56:32.0	2007-01-29 17:56:32.0	12	12		1	0	0	1	Identify thousandths place value from digit	4
1202603	25066oaon5pz	Unit CONV-FRACTIONS-DECIMALS, Section conv-fractions-decimals-3	DECIMAL7Z-131	1	FactorDenominator1	2007-02-05 17:51:41.0	2007-02-05 17:52:11.0	2007-02-05 17:52:11.0	2007-02-05 17:52:11.0	30	30		1	0	0	1		
1203098	25066oaon5pz	Unit DECIMAL-OPERATIONS-1, Section DECIMAL-OPERATIONS-I-2	DECIMAL9-288	1	Digit1-6	2007-02-26 17:52:09.0	2007-02-26 17:52:12.0	2007-02-26 17:52:12.0	2007-02-26 17:52:12.0	3	3		1	0	0	1		
1204070	25066oaon5pz	Unit DECIMAL-OPERATIONS-2, Section DECIMAL-OPERATIONS-II-1	DECIMAL11-133	1	RegroupAddition:2	2007-03-01 18:06:45.0	2007-03-01 18:06:47.0	2007-03-01 18:06:47.0	2007-03-01 18:06:47.0	2	2		1	0	0	1	Enter answer digit -- DON'T TRACK ME	401
1204080	2506fagestoa	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N12	1	FractionSelected	2006-11-02 17:36:49.0	2006-11-02 17:38:04.0	2006-11-02 17:38:04.0	2006-11-02 17:38:04.0	75	75		1	0	0	1	Represent fraction using number line	1
1206183	2506fagestoa	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2C02	1	Question4	2006-11-27 18:04:05.0	2006-11-27 18:04:15.0	2006-11-27 18:04:15.0	2006-11-27 18:04:15.0	10	10		1	0	0	1	Identify number of items	92
1207754	2506fagestoa	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2	POG2-02-1	1	HowManyPink2	2006-12-18 17:26:14.0	2006-12-18 17:26:17.0	2006-12-18 17:26:17.0	2006-12-18 17:26:17.0	3	3		1	0	0	1	Enter items numerator	13
1208145	2506fagestoa	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-4	EQFRAC4-073	1	Fraction:FigureAnswer	2007-01-08 18:01:18.0	2007-01-08 18:01:21.0	2007-01-08 18:01:21.0	2007-01-08 18:01:21.0	3	3		1	0	0	1	Label equivalent fraction on number line	19
1208491	2506fagestoa	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3A02-06	1	Fraction2:1	2007-01-25 17:40:03.0	2007-01-25 17:40:17.0	2007-01-25 17:40:17.0	2007-01-25 17:40:17.0	14	14		1	0	0	1		
1208932	2506fagestoa	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-120	1	Shape3:2	2007-02-01 18:03:18.0	2007-02-01 18:03:19.0	2007-02-01 18:03:19.0	2007-02-01 18:03:19.0	1	1		1	0	0	1		
1209359	2508koyv1npr	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-3	POG3W-38-0	1	FractionSecond	2006-11-06 18:11:07.0	2006-11-06 18:11:17.0	2006-11-06 18:11:17.0	2006-11-06 18:11:17.0	10	10		1	0	0	1	Identify fraction of desired items	8
1213529	2508koyv1npr	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3C02	1	Question1	2007-01-11 17:38:40.0	2007-01-11 17:38:45.0	2007-01-11 17:38:45.0	2007-01-11 17:38:45.0	5	5		1	0	0	1	Identify number of items	161
1214030	2508koyv1npr	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-19-4-0	1	GeneralHelpGoalNode	2007-01-22 17:48:26.0	2007-01-22 17:48:31.0		2007-01-22 17:48:36.0	10		10	0	0	0	0		
1214502	2508koyv1npr	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5EC021-035	1	CompareBuilt	2007-03-01 17:45:57.0	2007-03-01 17:46:06.0	2007-03-01 17:46:06.0	2007-03-01 17:46:06.0	9	9		1	0	0	1	Compare fractions with like denominators	14
1215100	25099iziilt9	Unit GCF, Section gcf-2	GCF-C-21-42	1	Question1	2006-11-20 17:49:44.0	2006-11-20 17:49:56.0	2006-11-20 17:49:56.0	2006-11-20 17:49:56.0	12	12		1	0	0	1	Identify GCF - one number multiple of other	10
1215741	25099iziilt9	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-54-0	1	DragMarble:8	2006-12-11 17:36:50.0	2006-12-11 17:36:52.0	2006-12-11 17:36:52.0	2006-12-11 17:36:52.0	2	2		1	0	0	1		
1218204	25099iziilt9	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3S32	1	NextStep2	2007-01-08 17:48:09.0	2007-01-08 17:48:10.0	2007-01-08 17:48:10.0	2007-01-08 17:48:10.0	1	1		1	0	0	1		
1218987	25099iziilt9	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-27-1-1	1	HowManyInEach	2007-01-22 17:54:33.0	2007-01-22 17:54:59.0	2007-01-22 17:54:59.0	2007-01-22 17:54:59.0	26	26		1	0	0	1	Identify number of items in each group	38
1219386	25099iziilt9	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-6	EQFRAC6C010-025	1	CommonDenominator	2007-02-27 16:41:10.0	2007-02-27 16:41:21.0		2007-02-27 16:41:28.0	18		18	0	3	1	0	Identify common denominator	15
1219582	25099iziilt9	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3A01-10	1	Fraction:Simplified	2007-03-01 18:01:03.0	2007-03-01 18:01:55.0	2007-03-01 18:01:55.0	2007-03-01 18:01:55.0	52	52		1	0	0	1	Calculate sum -- non contextual	13
1219977	2509iii66m9y	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-1	POW1S39	1	EachPart	2006-11-09 18:08:57.0	2006-11-09 18:09:08.0	2006-11-09 18:09:08.0	2006-11-09 18:09:08.0	11	11		1	0	0	1	Identify fraction associated with each piece of a square	16
1221489	2509iii66m9y	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2S09	1	Exercise1:Item1:1	2006-12-04 17:46:04.0	2006-12-04 17:46:20.0	2006-12-04 17:46:20.0	2006-12-04 17:46:20.0	16	16		1	0	0	1		
1222854	2509iii66m9y	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2	POG2-26-1	1	DragMarble:12	2006-12-18 17:42:01.0	2006-12-18 17:42:03.0	2006-12-18 17:42:03.0	2006-12-18 17:42:03.0	2	2		1	0	0	1		
1223474	2509iii66m9y	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-6	EQFRAC6C003-011	1	CompareOriginal	2007-01-25 17:50:37.0	2007-01-25 17:50:40.0	2007-01-25 17:50:42.0	2007-01-25 17:50:42.0	5		5	0	1	0	1	Compare fractions with unlike denominators	19
1224028	2509iii66m9y	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3S17-03	1	CommonDenominator	2007-02-27 16:32:13.0	2007-02-27 16:32:17.0	2007-02-27 16:32:17.0	2007-02-27 16:32:17.0	4		4	0	1	0	1	Identify common denominator	59
1224803	2509uxte9wiz	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N13	1	FractionSelected	2006-11-09 17:57:13.0	2006-11-09 17:57:15.0	2006-11-09 17:57:28.0	2006-11-09 17:57:28.0	15		15	0	3	1	1	Represent fraction using number line	2
1226998	2509uxte9wiz	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3C28	1	Exercise1:Item5:3	2006-12-04 17:58:28.0	2006-12-04 17:58:30.0	2006-12-04 17:58:30.0	2006-12-04 17:58:30.0	2	2		1	0	0	1		
1228454	2509uxte9wiz	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-01-20-0	1	TotalGroups2	2006-12-21 17:37:12.0	2006-12-21 17:37:13.0	2006-12-21 17:37:13.0	2006-12-21 17:37:13.0	1	1		1	0	0	1	Enter group denominator	34
1228792	2509uxte9wiz	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5CC034-018	1	CompareBuilt	2007-01-22 17:46:40.0	2007-01-22 17:46:43.0	2007-01-22 17:46:43.0	2007-01-22 17:46:43.0	3	3		1	0	0	1	Compare fractions with like denominators	23
1229328	2509uxte9wiz	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3S26-10	1	CommonDenominator	2007-02-26 17:53:12.0	2007-02-26 17:53:45.0	2007-02-26 17:53:45.0	2007-02-26 17:53:45.0	33	33		1	0	0	1	Identify common denominator	65
1229596	2509uxte9wiz	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-1	EQFRAC-M-85	1	Shape1:2	2007-03-01 18:07:28.0	2007-03-01 18:07:29.0	2007-03-01 18:07:29.0	2007-03-01 18:07:29.0	1	1		1	0	0	1		
1230488	250b27s0luj4	Unit GCF, Section gcf-2	GCF-C-24-40	1	GCFCheckbox1:7	2006-11-16 17:54:09.0	2006-11-16 17:54:22.0	2006-11-16 17:54:24.0	2006-11-16 17:54:24.0	15		15	0	1	0	1	Identify number as common factor	306
1230813	250b27s0luj4	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-20-0	1	DragMarble:2	2006-11-30 17:39:36.0	2006-11-30 17:39:39.0	2006-11-30 17:39:39.0	2006-11-30 17:39:39.0	3	3		1	0	0	1		
1232934	250b27s0luj4	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3C32	1	Exercise2:Item6:1	2007-01-04 17:51:25.0	2007-01-04 17:51:28.0	2007-01-04 17:51:28.0	2007-01-04 17:51:28.0	3	3		1	0	0	1		
1234181	250b27s0luj4	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-07-19-1	2	HowManyInEach	2007-01-29 17:26:49.0	2007-01-29 17:27:46.0	2007-01-29 17:27:46.0	2007-01-29 17:27:46.0	57	57		1	0	0	1	Identify number of items in each group	33
1234507	250b27s0luj4	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-2	EQFRAC2C011-18	1	Fraction:UnitFactor	2007-02-26 18:04:16.0	2007-02-26 18:04:28.0	2007-02-26 18:04:28.0	2007-02-26 18:04:28.0	12	12		1	0	0	1	Identify multiplier in equivalence statement	48
1234932	250d0epj61vk	Unit GCF, Section gcf-2	GCF-C-09-45	1	MorePairs2:1	2006-11-06 17:57:22.0	2006-11-06 17:57:29.0	2006-11-06 17:57:29.0	2006-11-06 17:57:29.0	7	7		1	0	0	1		
1235266	250d0epj61vk	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-01-0	1	DivideRectangle	2006-11-20 17:49:30.0	2006-11-20 17:50:25.0	2006-11-20 17:50:25.0	2006-11-20 17:50:25.0	55	55		1	0	0	1	Identify number of equal groups from fraction	1
1238661	250d0epj61vk	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3H11	1	NextStep2	2007-01-04 17:45:16.0	2007-01-04 17:45:18.0	2007-01-04 17:45:18.0	2007-01-04 17:45:18.0	2	2		1	0	0	1		
1239470	250d0epj61vk	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-07-9-0	1	TotalGroups2	2007-01-17 17:51:11.0	2007-01-17 17:51:13.0	2007-01-17 17:51:13.0	2007-01-17 17:51:13.0	2	2		1	0	0	1	Enter group denominator	34
1239957	250d0epj61vk	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-6	EQFRAC6E005-029	1	Numerator1	2007-02-05 17:44:40.0	2007-02-05 17:44:45.0	2007-02-05 17:45:39.0	2007-02-05 17:45:39.0	46		46	0	3	1	1	Rewrite fraction with common denominator	47
1240559	250d0epj61vk	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-3	FRACOPS3S27-03	1	Numerator:Built1	2007-03-01 17:38:45.0	2007-03-01 17:39:07.0	2007-03-01 17:39:13.0	2007-03-01 17:39:13.0	28		28	0	1	0	1	Rewrite fraction with common denominator	85
1242225	250d4w1p19ib	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3H20	1	NextStep2	2006-11-16 17:49:36.0	2006-11-16 17:49:45.0	2006-11-16 17:49:45.0	2006-11-16 17:49:45.0	9	9		1	0	0	1		
1242729	250d4w1p19ib	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-03-6-1	1	HowManyTotal2	2006-11-27 17:27:22.0	2006-11-27 17:27:26.0	2006-11-27 17:27:26.0	2006-11-27 17:27:26.0	4	4		1	0	0	1	Enter items denominator	23
1243061	250d4w1p19ib	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5CR001-004	1	CompareContextual	2006-12-07 17:34:54.0	2006-12-07 17:36:02.0	2006-12-07 17:36:02.0	2006-12-07 17:36:02.0	68	68		1	0	0	1	Compare fractions from contextual problem	1
1243641	250d4w1p19ib	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-4	FRACOPS4A30-04	1	CommonDenominator	2007-01-08 17:25:41.0	2007-01-08 17:26:08.0	2007-01-08 17:26:08.0	2007-01-08 17:26:08.0	27	27		1	0	0	1	Identify common denominator	53
1244293	250d4w1p19ib	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-02	1	Shape2:2	2007-01-29 17:38:50.0	2007-01-29 17:38:52.0	2007-01-29 17:38:52.0	2007-01-29 17:38:52.0	2	2		1	0	0	1		
1245088	250e0wywe933	Unit LCM, Section lcm-2	LCM-C-06-18	1	LCMFactor1:1	2006-11-30 17:55:19.0	2006-11-30 17:55:23.0	2006-11-30 17:55:23.0	2006-11-30 17:55:23.0	4	4		1	0	0	1	List consecutive multiples of a number	243
1246142	250e0wywe933	Unit GCF, Section gcf-2	GCF-C-14-22	1	GCFCheckbox1:3	2007-01-29 17:43:39.0	2007-01-29 17:43:41.0	2007-01-29 17:43:42.0	2007-01-29 17:43:42.0	3		3	0	1	0	1	Identify number as common factor	338
1246745	250ecogt5ore	Unit LCM, Section lcm-2	LCM-C-06-12	1	LCMFactor1:8	2006-11-16 17:37:52.0	2006-11-16 17:37:56.0	2006-11-16 17:37:56.0	2006-11-16 17:37:56.0	4	4		1	0	0	1	List consecutive multiples of a number	208
1247402	250ecogt5ore	Unit GCF, Section gcf-2	GCF-C-10-30	1	GCFCheckbox1:2	2006-11-30 17:36:11.0	2006-11-30 17:36:14.0	2006-11-30 17:36:14.0	2006-11-30 17:36:14.0	3	3		1	0	0	1	Identify number as common factor	147
1247944	250ecogt5ore	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-3	POG3W-01-0	1	CountFirst	2007-01-04 17:43:44.0	2007-01-04 17:44:13.0	2007-01-04 17:44:15.0	2007-01-04 17:44:15.0	31		31	0	1	0	1	Identify number of desired items	1
1251098	250ecogt5ore	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2V09	1	Exercise1:Item6:5	2007-02-01 18:08:53.0	2007-02-01 18:08:56.0	2007-02-01 18:08:56.0	2007-02-01 18:08:56.0	3	3		1	0	0	1		
1254531	250fid4cnfl5	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-2	POWS2V04	1	Exercise1:Item3:4	2006-11-30 17:59:00.0	2006-11-30 17:59:02.0	2006-11-30 17:59:02.0	2006-11-30 17:59:02.0	2	2		1	0	0	1		
1256287	250fid4cnfl5	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-1	POG1-02-5	1	IdentifyGroups	2007-03-01 18:06:53.0	2007-03-01 18:06:54.0	2007-03-01 18:06:54.0	2007-03-01 18:06:54.0	1	1		1	0	0	1	Identify number of desired groups	2
1257195	250kshong4lg	Unit GCF, Section gcf-1	GCF-04-24	1	GCFCheckbox2:8	2007-01-17 17:36:42.0	2007-01-17 17:36:43.0	2007-01-17 17:36:43.0	2007-01-17 17:36:43.0	0.5	0.5		1	0	0	1	Identify number as common factor	339
1257823	250m8kbd0wda	Unit LCM, Section lcm-2	LCM-C-12-20	1	LCMFactor2:2	2006-11-06 17:50:12.0	2006-11-06 17:50:14.0	2006-11-06 17:50:14.0	2006-11-06 17:50:14.0	2	2		1	0	0	1	List consecutive multiples of a number	41
1258286	250m8kbd0wda	Unit GCF, Section gcf-1	GCF-08-16	1	GCFCheckbox1:4	2006-11-27 17:55:06.0	2006-11-27 17:55:08.0	2006-11-27 17:55:08.0	2006-11-27 17:55:08.0	2	2		1	0	0	1	Identify number as common factor	150
1258888	250m8kbd0wda	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N02	1	EachPart	2006-12-18 13:20:36.0	2006-12-18 13:20:46.0	2006-12-18 13:20:46.0	2006-12-18 13:20:46.0	10	10		1	0	0	1	Identify fraction associated with each segment of a number line	7
1261275	250m8kbd0wda	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3C24	1	Exercise1:Item5:9	2007-01-29 18:04:19.0	2007-01-29 18:04:21.0	2007-01-29 18:04:21.0	2007-01-29 18:04:21.0	2	2		1	0	0	1		
1262252	250m8kbd0wda	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-11-5-1	1	HowManyPink2	2007-03-01 17:45:08.0	2007-03-01 17:45:14.0	2007-03-01 17:45:14.0	2007-03-01 17:45:14.0	6	6		1	0	0	1	Enter items numerator	27
1262311	250m8kbd0wda	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1	EQFRAC1E001-4	1	Fraction:UnitFactor	2007-03-01 18:04:59.0	2007-03-01 18:05:04.0	2007-03-01 18:05:04.0	2007-03-01 18:05:04.0	5	5		1	0	0	1	Identify multiplier in equivalence statement	3
1262595	250nesxe9rzu	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-4	POG4W-50-0	1	DragMarble:8	2006-11-09 18:04:00.0	2006-11-09 18:04:02.0	2006-11-09 18:04:02.0	2006-11-09 18:04:02.0	2	2		1	0	0	1		
1265486	250nesxe9rzu	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3V17	1	Exercise1:Item4:6	2007-01-04 17:44:35.0	2007-01-04 17:44:38.0	2007-01-04 17:44:38.0	2007-01-04 17:44:38.0	3	3		1	0	0	1		
1266229	250nesxe9rzu	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-01-18-0	1	TotalGroups	2007-01-17 17:34:26.0	2007-01-17 17:34:50.0	2007-01-17 17:34:50.0	2007-01-17 17:34:50.0	24	24		1	0	0	1	Identify number of equal groups from fraction	27
1266632	250nesxe9rzu	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5CC001-016	1	CommonDenominator	2007-02-01 17:59:18.0	2007-02-01 17:59:54.0	2007-02-01 17:59:57.0	2007-02-01 17:59:57.0	39		39	0	1	0	1	Identify common denominator	6
1267052	250nesxe9rzu	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-4	FRACOPS4A28-04	1	Fraction:Result	2007-02-28 18:07:41.0	2007-02-28 18:07:46.0	2007-02-28 18:07:46.0	2007-02-28 18:07:46.0	5	5		1	0	0	1	Calculate sum -- contextual	18
1267215	250nesxe9rzu	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-1	EQFRAC-M-83	1	Shape2:7	2007-03-01 17:59:17.0	2007-03-01 17:59:18.0	2007-03-01 17:59:18.0	2007-03-01 17:59:18.0	1	1		1	0	0	1		
1267408	250o7j0queob	Unit REPRESENTING-FRACTIONS, Section REPRESENTING-FRACTIONS-5	POW5N44	1	FractionSelected	2006-11-06 17:46:14.0	2006-11-06 17:46:18.0	2006-11-06 17:46:57.0	2006-11-06 17:46:57.0	43		43	0	7	1	1	Represent fraction using number line	4
1270380	250o7j0queob	Unit DIVIDING-MULTIPLE-WHOLES, Section DIVIDING-MULTIPLE-WHOLES-3	POWS3S05	2	Exercise2:Item4:5	2006-12-04 17:35:55.0	2006-12-04 17:35:58.0	2006-12-04 17:35:58.0	2006-12-04 17:35:58.0	3	3		1	0	0	1		
1270886	250o7j0queob	Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3	POG3-06-15-0	1	HowManyInEach	2006-12-14 17:41:08.0	2006-12-14 17:41:18.0	2006-12-14 17:41:18.0	2006-12-14 17:41:18.0	10	10		1	0	0	1	Identify number of items in each group	33
1271186	250o7j0queob	Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-5	EQFRAC5SC001-003	1	CompareBuilt	2006-12-21 17:25:37.0	2006-12-21 17:25:45.0	2006-12-21 17:25:47.0	2006-12-21 17:25:47.0	10		10	0	1	0	1	Compare fractions with like denominators	4
1272150	250o7j0queob	Unit FRACTION-OPERATIONS-1, Section FRACTION-OPERATIONS-I-5	FRAC-OP0-204	1	9/10-5/10	2007-02-05 17:38:00.0	2007-02-05 17:38:04.0	2007-02-05 17:38:04.0	2007-02-05 17:38:31.0	29	29		1	1	1	3	[SkillRule: Perform rewrite fraction with common denominator; [Typein Skill: Rewrite fraction with common denominator]]~~[SkillRule: Select add/subtract terms; Combine like terms with same denom]	18~~28
1272417	250o7j0queob	Unit MIXED-IMPROPER-FRACTIONS, Section MIXED-IMPROPER-FACTIONS-2	EQFRAC-I-02	1	SelectWhole2	2007-02-27 16:19:53.0	2007-02-27 16:19:56.0	2007-02-27 16:19:56.0	2007-02-27 16:19:56.0	3	3		1	0	0	1		
1273447	250p5ly939i2	Unit GCF, Section gcf-2	GCF-C-09-18	1	Question3	2006-11-16 18:07:39.0	2006-11-16 18:07:44.0	2006-11-16 18:07:44.0	2006-11-16 18:07:44.0	5	5		1	0	0	1	Identify number of items in each group from GCF	18
